target,model,feature_set,seed,feature,feature_clean,feature_group,importance,signed_value
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,1.758475527806894,-1.758475527806894
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__roa_lag1,roa_lag1,firm_trend,1.727185067169361,-1.727185067169361
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,cat__Sector_Consumer Discretionary,Sector_Consumer Discretionary,sector,1.5603366109714638,-1.5603366109714638
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,cat__Sector_Financial Services,Sector_Financial Services,sector,1.5110252126832726,-1.5110252126832726
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,cat__Sector_Energy,Sector_Energy,sector,1.4781161019171223,1.4781161019171223
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,1.415220034506936,1.415220034506936
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,cat__Sector_Consumer Defensive,Sector_Consumer Defensive,sector,1.3204512599110596,-1.3204512599110596
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.8652697680236666,-0.8652697680236666
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.7418402034284783,-0.7418402034284783
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__current_assets,current_assets,accounting_fundamental,0.7205459826647711,-0.7205459826647711
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.6882143919312694,0.6882143919312694
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_net_margin,net_margin,financial_ratio,0.6792584856132585,-0.6792584856132585
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__total_equity,total_equity,accounting_fundamental,0.6756385199831098,-0.6756385199831098
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.6291202363334029,0.6291202363334029
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.6012322380455742,-0.6012322380455742
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_gross_margin,gross_margin,financial_ratio,0.5898996631902269,-0.5898996631902269
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_total_revenue,total_revenue,accounting_fundamental,0.580663542929398,0.580663542929398
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_current_assets,current_assets,accounting_fundamental,0.5607054974502585,0.5607054974502585
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__total_assets,total_assets,accounting_fundamental,0.5581725295620188,0.5581725295620188
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__roa,roa,financial_ratio,0.5526074998345112,-0.5526074998345112
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,0.5375194813181091,-0.5375194813181091
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__r_and_d_intensity,r_and_d_intensity,financial_ratio,0.5150153651029387,0.5150153651029387
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.5091506457066595,0.5091506457066595
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_leverage_assets,leverage_assets,financial_ratio,0.48644564506995813,0.48644564506995813
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__equity_assets,equity_assets,financial_ratio,0.43922587184732426,-0.43922587184732426
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,cat__Sector_Utilities,Sector_Utilities,sector,0.4082390053653776,0.4082390053653776
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,cat__Sector_Communication Services,Sector_Communication Services,sector,0.38341704691645284,0.38341704691645284
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_gross_profit,gross_profit,accounting_fundamental,0.3660639003220276,0.3660639003220276
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,cat__Sector_Consumer Cyclical,Sector_Consumer Cyclical,sector,0.35591114918484856,0.35591114918484856
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_cash_equivalents,cash_equivalents,accounting_fundamental,0.35148760369238075,-0.35148760369238075
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,cat__Sector_Real Estate,Sector_Real Estate,sector,0.34336776452556184,-0.34336776452556184
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_current_ratio,current_ratio,financial_ratio,0.33500214700517367,-0.33500214700517367
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,cat__Sector_Basic Materials,Sector_Basic Materials,sector,0.3347616838984399,0.3347616838984399
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__operating_margin,operating_margin,financial_ratio,0.33435441367893315,-0.33435441367893315
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,cat__Sector_Healthcare,Sector_Healthcare,sector,0.33406126160462457,0.33406126160462457
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.32263752329595907,0.32263752329595907
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_cash_assets,cash_assets,financial_ratio,0.3217897673129784,0.3217897673129784
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__missingindicator_operating_margin,operating_margin,financial_ratio,0.31983654177889104,0.31983654177889104
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__gross_profit,gross_profit,accounting_fundamental,0.2990377096667537,-0.2990377096667537
failure_pressure_conservative_next_4obs,logistic_l2,firm_core,42,num__operating_income,operating_income,accounting_fundamental,0.29690530823987177,-0.29690530823987177
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__net_income,net_income,accounting_fundamental,0.1262405363194438,0.1262405363194438
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.10977529616712099,0.10977529616712099
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__roa_lag1,roa_lag1,firm_trend,0.10638788644887642,0.10638788644887642
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__roa,roa,financial_ratio,0.10477693957905208,0.10477693957905208
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__net_margin,net_margin,financial_ratio,0.05881362140624358,0.05881362140624358
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__operating_income,operating_income,accounting_fundamental,0.05859605872433431,0.05859605872433431
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.05068389653192482,0.05068389653192482
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.0300240001965493,0.0300240001965493
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__operating_margin,operating_margin,financial_ratio,0.028020999834837846,0.028020999834837846
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__total_equity,total_equity,accounting_fundamental,0.0251117515394846,0.0251117515394846
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__total_assets,total_assets,accounting_fundamental,0.019047169082655524,0.019047169082655524
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__current_assets,current_assets,accounting_fundamental,0.01838883431581177,0.01838883431581177
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.018023288858764707,0.018023288858764707
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__total_revenue,total_revenue,accounting_fundamental,0.014490684133715293,0.014490684133715293
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.01283826183941967,0.01283826183941967
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__cash_flow_operating,cash_flow_operating,accounting_fundamental,0.01118633303497601,0.01118633303497601
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__total_liabilities,total_liabilities,accounting_fundamental,0.01008935315019273,0.01008935315019273
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__equity_assets,equity_assets,financial_ratio,0.009792184815171098,0.009792184815171098
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.009672073259754985,0.009672073259754985
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__cash_assets,cash_assets,financial_ratio,0.008851190418104518,0.008851190418104518
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.008417634479819308,0.008417634479819308
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__roa_change_4obs,roa_change_4obs,firm_trend,0.007940506912426603,0.007940506912426603
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__inventory_assets,inventory_assets,financial_ratio,0.007218478905242114,0.007218478905242114
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__receivables_assets,receivables_assets,financial_ratio,0.007003296573785282,0.007003296573785282
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.0070005130518461115,0.0070005130518461115
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__capex,capex,accounting_fundamental,0.006925438103274695,0.006925438103274695
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.006882999549110776,0.006882999549110776
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__current_ratio,current_ratio,financial_ratio,0.006567433523700037,0.006567433523700037
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.006059663383349777,0.006059663383349777
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,0.005843720653398775,0.005843720653398775
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.0056078808603232866,0.0056078808603232866
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.00534746461626208,0.00534746461626208
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__leverage_assets,leverage_assets,financial_ratio,0.004807528774786829,0.004807528774786829
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,0.004778419040361559,0.004778419040361559
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,0.004697265585178156,0.004697265585178156
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,firm_trend,0.004695349639584422,0.004695349639584422
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.004286263847628141,0.004286263847628141
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.004221945359550813,0.004221945359550813
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,cat__Sector_Energy,Sector_Energy,sector,0.004218507857945139,0.004218507857945139
failure_pressure_conservative_next_4obs,random_forest,firm_core,42,num__r_and_d_intensity,r_and_d_intensity,financial_ratio,0.004142312468986757,0.004142312468986757
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__net_income,net_income,accounting_fundamental,0.44950001751385876,0.44950001751385876
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.3211466351133918,0.3211466351133918
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__roa_lag1,roa_lag1,firm_trend,0.050636046691950536,0.050636046691950536
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__operating_income,operating_income,accounting_fundamental,0.03317451397715128,0.03317451397715128
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__roa,roa,financial_ratio,0.023947483647111613,0.023947483647111613
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__total_equity,total_equity,accounting_fundamental,0.01472957749483934,0.01472957749483934
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__missingindicator_roa_lag1,roa_lag1,firm_trend,0.011449614399879238,0.011449614399879238
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,cat__Sector_Financial Services,Sector_Financial Services,sector,0.009277720549618415,0.009277720549618415
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__inventory_assets,inventory_assets,financial_ratio,0.008053989658412796,0.008053989658412796
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,cat__Sector_Energy,Sector_Energy,sector,0.007779060949361232,0.007779060949361232
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.007736494756340132,0.007736494756340132
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.004946435762710415,0.004946435762710415
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.004572078996392751,0.004572078996392751
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__total_assets,total_assets,accounting_fundamental,0.003662647947198486,0.003662647947198486
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.003422095361157715,0.003422095361157715
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.003389431799582802,0.003389431799582802
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__receivables_assets,receivables_assets,financial_ratio,0.0033814198260053627,0.0033814198260053627
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__cash_flow_operating,cash_flow_operating,accounting_fundamental,0.0029105129562274155,0.0029105129562274155
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__total_liabilities,total_liabilities,accounting_fundamental,0.0025257060310444066,0.0025257060310444066
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__missingindicator_total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.002520680840808531,0.002520680840808531
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.0024867288437468577,0.0024867288437468577
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__net_margin,net_margin,financial_ratio,0.0023489697880569233,0.0023489697880569233
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__equity_assets,equity_assets,financial_ratio,0.0022875226529060293,0.0022875226529060293
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__current_assets,current_assets,accounting_fundamental,0.0017707217630071029,0.0017707217630071029
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__operating_margin,operating_margin,financial_ratio,0.0016474289419999878,0.0016474289419999878
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__missingindicator_roa_change_4obs,roa_change_4obs,firm_trend,0.0016173983107870406,0.0016173983107870406
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__capex,capex,accounting_fundamental,0.001504980441760052,0.001504980441760052
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__roa_change_4obs,roa_change_4obs,firm_trend,0.001473223302855924,0.001473223302855924
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__total_revenue,total_revenue,accounting_fundamental,0.0013206024715773784,0.0013206024715773784
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.001300862179895758,0.001300862179895758
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,0.0012257418558897016,0.0012257418558897016
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__r_and_d_intensity,r_and_d_intensity,financial_ratio,0.0011889007316620446,0.0011889007316620446
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.0011831953810714062,0.0011831953810714062
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,0.0011085396036935077,0.0011085396036935077
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__missingindicator_roa,roa,financial_ratio,0.0007549631354193149,0.0007549631354193149
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.0006363376889263834,0.0006363376889263834
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__missingindicator_cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,0.0005498051605687874,0.0005498051605687874
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__missingindicator_equity_assets,equity_assets,financial_ratio,0.0004973054366812676,0.0004973054366812676
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,num__cash_assets,cash_assets,financial_ratio,0.0004703354856318268,0.0004703354856318268
failure_pressure_conservative_next_4obs,gradient_boosting,firm_core,42,cat__Sector_Real Estate,Sector_Real Estate,sector,0.0004512464524634455,0.0004512464524634455
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,cat__Sector_Consumer Defensive,Sector_Consumer Defensive,sector,1.8940818993700808,-1.8940818993700808
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,1.6951527388452559,-1.6951527388452559
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__roa_lag1,roa_lag1,firm_trend,1.6607538339166883,-1.6607538339166883
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,cat__Sector_Energy,Sector_Energy,sector,1.632946734263253,1.632946734263253
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,cat__Sector_Financial Services,Sector_Financial Services,sector,1.556501749270532,-1.556501749270532
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,1.4785281108748345,1.4785281108748345
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,cat__Sector_Consumer Discretionary,Sector_Consumer Discretionary,sector,1.4322623086329722,-1.4322623086329722
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,1.1029928394132094,-1.1029928394132094
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.7671265060293379,0.7671265060293379
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__r_and_d_intensity,r_and_d_intensity,financial_ratio,0.7121997120644767,0.7121997120644767
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__roa,roa,financial_ratio,0.6647904752912179,-0.6647904752912179
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.6328772024853876,-0.6328772024853876
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,cat__Sector_Utilities,Sector_Utilities,sector,0.6275694460997332,0.6275694460997332
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__operating_margin,operating_margin,financial_ratio,0.6005275430866495,-0.6005275430866495
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.5419417918611086,0.5419417918611086
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__equity_assets,equity_assets,financial_ratio,0.5000265710779059,-0.5000265710779059
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,cat__Sector_Communication Services,Sector_Communication Services,sector,0.43878331463871406,0.43878331463871406
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.423207789331534,0.423207789331534
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.40336766001559954,-0.40336766001559954
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,0.3839628863874751,0.3839628863874751
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,cat__Sector_Basic Materials,Sector_Basic Materials,sector,0.3769805326130131,0.3769805326130131
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,cat__Sector_Consumer Cyclical,Sector_Consumer Cyclical,sector,0.31916071049630107,0.31916071049630107
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.31078177865554335,-0.31078177865554335
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__cash_assets,cash_assets,financial_ratio,0.3070499440542102,0.3070499440542102
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_gross_margin,gross_margin,financial_ratio,0.2673872814237827,-0.2673872814237827
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_current_ratio_lag1,current_ratio_lag1,firm_trend,0.24936251405249502,0.24936251405249502
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_inventory_assets,inventory_assets,financial_ratio,0.24604206029158204,0.24604206029158204
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,cat__Sector_Healthcare,Sector_Healthcare,sector,0.23791681843941373,0.23791681843941373
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,0.1907108912649236,0.1907108912649236
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_cash_assets_lag1,cash_assets_lag1,firm_trend,0.17934318682886607,0.17934318682886607
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,cat__Sector_Real Estate,Sector_Real Estate,sector,0.16144743833299022,-0.16144743833299022
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,0.15949596321043552,-0.15949596321043552
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_current_ratio,current_ratio,financial_ratio,0.15640816508736846,0.15640816508736846
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,firm_trend,0.1562042734065771,-0.1562042734065771
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.1413925300374539,-0.1413925300374539
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__current_ratio,current_ratio,financial_ratio,0.13670393608635206,0.13670393608635206
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,0.13549152405078171,0.13549152405078171
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__missingindicator_roa,roa,financial_ratio,0.12679494475291242,-0.12679494475291242
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,0.09799444228621773,-0.09799444228621773
failure_pressure_conservative_next_4obs,logistic_l2,ratios_trends_only,42,num__roa_change_4obs,roa_change_4obs,firm_trend,0.0958812042118877,-0.0958812042118877
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.17815743306278997,0.17815743306278997
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__roa,roa,financial_ratio,0.14438068366698037,0.14438068366698037
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__roa_lag1,roa_lag1,firm_trend,0.11257315437581224,0.11257315437581224
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__net_margin,net_margin,financial_ratio,0.07572384493617228,0.07572384493617228
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.06835218725959227,0.06835218725959227
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__operating_margin,operating_margin,financial_ratio,0.05977917326961273,0.05977917326961273
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.042101279780700614,0.042101279780700614
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.020342261851953796,0.020342261851953796
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__equity_assets,equity_assets,financial_ratio,0.018366092019773027,0.018366092019773027
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__cash_assets,cash_assets,financial_ratio,0.018176128844819395,0.018176128844819395
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__roa_change_4obs,roa_change_4obs,firm_trend,0.0175920906658342,0.0175920906658342
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.015413014243983756,0.015413014243983756
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__current_ratio,current_ratio,financial_ratio,0.013090317102862674,0.013090317102862674
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.01056292729814809,0.01056292729814809
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__receivables_assets,receivables_assets,financial_ratio,0.010379307424461753,0.010379307424461753
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.010221605930419153,0.010221605930419153
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.010030845880260125,0.010030845880260125
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,num__total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.009964516521949763,0.009964516521949763
failure_pressure_conservative_next_4obs,random_forest,ratios_trends_only,42,cat__Sector_Financial Services,Sector_Financial Services,sector,0.009817687704303914,0.009817687704303914
