target,feature_set,model,feature_group,importance,importance_share
success_composite_strict_next_4obs,macro_event_only,random_forest,macro,0.6821155980100715,0.707926351925818
success_composite_strict_next_4obs,macro_event_only,random_forest,sector,0.28142474224491143,0.29207364807418196
success_composite_strict_next_4obs,ratios_trends_only,gradient_boosting,financial_ratio,0.8438623752791312,0.8445053339647851
success_composite_strict_next_4obs,ratios_trends_only,gradient_boosting,firm_trend,0.15299226047340547,0.15310882889213212
success_composite_strict_next_4obs,ratios_trends_only,gradient_boosting,sector,0.0023840207013718522,0.0023858371430827635
success_composite_strict_next_4obs,ratios_trends_only,logistic_l2,financial_ratio,10.95917955105811,0.3672041889065026
success_composite_strict_next_4obs,ratios_trends_only,logistic_l2,firm_trend,10.734679367047345,0.35968196449226036
success_composite_strict_next_4obs,ratios_trends_only,logistic_l2,sector,8.151060835379528,0.2731138466012371
success_composite_strict_next_4obs,ratios_trends_only,random_forest,financial_ratio,0.4979832555423313,0.5249700872893247
success_composite_strict_next_4obs,ratios_trends_only,random_forest,firm_trend,0.45061032645328386,0.4750299127106753
success_composite_strict_next_4obs,raw_accounting_only,gradient_boosting,accounting_fundamental,0.9734321308637134,0.9734321308637134
success_composite_strict_next_4obs,raw_accounting_only,gradient_boosting,sector,0.026567869136286587,0.026567869136286587
success_composite_strict_next_4obs,raw_accounting_only,logistic_l2,accounting_fundamental,24.663162439932673,0.7468205077015911
success_composite_strict_next_4obs,raw_accounting_only,logistic_l2,sector,8.361054471083634,0.25317949229840875
success_composite_strict_next_4obs,raw_accounting_only,random_forest,accounting_fundamental,0.949058476680018,0.949058476680018
success_composite_strict_next_4obs,raw_accounting_only,random_forest,sector,0.050941523319981974,0.050941523319981974
success_quality_growth_next_4obs,all_features,gradient_boosting,financial_ratio,0.7966899497482918,0.8005099608384391
success_quality_growth_next_4obs,all_features,gradient_boosting,firm_trend,0.14399504460077783,0.1446854796533036
success_quality_growth_next_4obs,all_features,gradient_boosting,accounting_fundamental,0.046227646588093335,0.046449301351899154
success_quality_growth_next_4obs,all_features,gradient_boosting,sector,0.00430398915262791,0.004324626147358554
success_quality_growth_next_4obs,all_features,gradient_boosting,macro,0.004011397946054819,0.0040306320089995885
success_quality_growth_next_4obs,all_features,logistic_l2,accounting_fundamental,15.133540208912208,0.3283767325538566
success_quality_growth_next_4obs,all_features,logistic_l2,sector,11.234506443496475,0.24377313350633337
success_quality_growth_next_4obs,all_features,logistic_l2,macro,7.725252352771004,0.16762721020577898
success_quality_growth_next_4obs,all_features,logistic_l2,firm_trend,6.822115181518839,0.14803039219428238
success_quality_growth_next_4obs,all_features,logistic_l2,financial_ratio,5.170494797215796,0.11219253153974872
success_quality_growth_next_4obs,all_features,random_forest,financial_ratio,0.39258045338632513,0.46995552863879814
success_quality_growth_next_4obs,all_features,random_forest,firm_trend,0.29175558540563973,0.34925872949079817
success_quality_growth_next_4obs,all_features,random_forest,accounting_fundamental,0.14579246861774758,0.17452722383349203
success_quality_growth_next_4obs,all_features,random_forest,sector,0.005228094359425401,0.006258518036911685
success_quality_growth_next_4obs,firm_core,gradient_boosting,financial_ratio,0.7876026188164399,0.7907495475636375
success_quality_growth_next_4obs,firm_core,gradient_boosting,firm_trend,0.14741269841413723,0.14800169754549936
