model,split,rows,positives,threshold,roc_auc,pr_auc,precision,recall,f1,tn,fp,fn,tp,target,model_family,seed,params_json,sample_weighted,fit_seconds
gradient_boosting_cfg2_seed777,validation,6029,834,0.7406686152458244,0.922258882018543,0.6824337226750881,0.6271186440677966,0.709832134292566,0.6659167604049493,4843,352,242,592,failure_pressure_conservative_v2_next_4obs,gradient_boosting,777,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 250, ""subsample"": 0.85}",True,35.842
gradient_boosting_cfg2_seed777,test,5734,575,0.7406686152458244,0.9417848083130369,0.7070743158148969,0.6550680786686838,0.7530434782608696,0.7006472491909385,4931,228,142,433,failure_pressure_conservative_v2_next_4obs,gradient_boosting,777,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 250, ""subsample"": 0.85}",True,35.842
gradient_boosting_cfg3_seed42,train,17145,1555,0.791211524224973,0.9767859477899304,0.827362591884143,0.7121559633027523,0.7987138263665595,0.7529554410427403,15088,502,313,1242,failure_pressure_conservative_v2_next_4obs,gradient_boosting,42,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.308
gradient_boosting_cfg3_seed42,validation,6029,834,0.791211524224973,0.9215883885769152,0.6951869104444833,0.6556064073226545,0.6870503597122302,0.6709601873536299,4894,301,261,573,failure_pressure_conservative_v2_next_4obs,gradient_boosting,42,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.308
gradient_boosting_cfg3_seed42,test,5734,575,0.791211524224973,0.9423568773860792,0.7093097469591214,0.676948051948052,0.7252173913043478,0.7002518891687658,4960,199,158,417,failure_pressure_conservative_v2_next_4obs,gradient_boosting,42,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.308
gradient_boosting_cfg3_seed202,train,17145,1555,0.7464980699974951,0.9765871848761161,0.8257647425195633,0.6754478398314014,0.8244372990353698,0.7425427164784245,14974,616,273,1282,failure_pressure_conservative_v2_next_4obs,gradient_boosting,202,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.296
gradient_boosting_cfg3_seed202,validation,6029,834,0.7464980699974951,0.9223883645730192,0.6940832669129662,0.6194331983805668,0.7338129496402878,0.6717892425905597,4819,376,222,612,failure_pressure_conservative_v2_next_4obs,gradient_boosting,202,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.296
gradient_boosting_cfg3_seed202,test,5734,575,0.7464980699974951,0.9461102168435069,0.7122679647172429,0.6291012838801712,0.7669565217391304,0.6912225705329154,4899,260,134,441,failure_pressure_conservative_v2_next_4obs,gradient_boosting,202,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.296
gradient_boosting_cfg3_seed777,train,17145,1555,0.7847582670847701,0.9769451313707979,0.8314004279462976,0.7039325842696629,0.8057877813504823,0.751424287856072,15063,527,302,1253,failure_pressure_conservative_v2_next_4obs,gradient_boosting,777,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.058
gradient_boosting_cfg3_seed777,validation,6029,834,0.7847582670847701,0.9211987868800245,0.6885389935127447,0.6570771001150748,0.684652278177458,0.6705813270698767,4897,298,263,571,failure_pressure_conservative_v2_next_4obs,gradient_boosting,777,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.058
gradient_boosting_cfg3_seed777,test,5734,575,0.7847582670847701,0.9434160647917949,0.719657430375888,0.6645669291338583,0.7339130434782609,0.6975206611570247,4946,213,153,422,failure_pressure_conservative_v2_next_4obs,gradient_boosting,777,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.058
hist_gradient_boosting_cfg1,train,17145,1555,0.7497595549621978,0.9877104418076557,0.8910363670221255,0.7564245810055866,0.8707395498392283,0.8095665171898355,15154,436,201,1354,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.0, ""learning_rate"": 0.04, ""max_iter"": 180, ""max_leaf_nodes"": 15}",True,2.041
hist_gradient_boosting_cfg1,validation,6029,834,0.7497595549621978,0.9238379460050825,0.7043520867574071,0.6889168765743073,0.6558752997601919,0.671990171990172,4948,247,287,547,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.0, ""learning_rate"": 0.04, ""max_iter"": 180, ""max_leaf_nodes"": 15}",True,2.041
hist_gradient_boosting_cfg1,test,5734,575,0.7497595549621978,0.9429495099319888,0.7314647907544202,0.7244525547445255,0.6904347826086956,0.7070347284060551,5008,151,178,397,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.0, ""learning_rate"": 0.04, ""max_iter"": 180, ""max_leaf_nodes"": 15}",True,2.041
hist_gradient_boosting_cfg2,train,17145,1555,0.4962451675643886,0.997465602692797,0.9736390859046757,0.7431720172496407,0.997427652733119,0.8517298187808897,15054,536,4,1551,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.05, ""learning_rate"": 0.03, ""max_iter"": 250, ""max_leaf_nodes"": 31}",True,5.0
hist_gradient_boosting_cfg2,validation,6029,834,0.4962451675643886,0.9211188123610833,0.7069600913027057,0.6399132321041214,0.7074340527577938,0.6719817767653758,4863,332,244,590,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.05, ""learning_rate"": 0.03, ""max_iter"": 250, ""max_leaf_nodes"": 31}",True,5.0
hist_gradient_boosting_cfg2,test,5734,575,0.4962451675643886,0.9403392973023084,0.7426154631887905,0.6869851729818781,0.7252173913043478,0.7055837563451777,4969,190,158,417,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.05, ""learning_rate"": 0.03, ""max_iter"": 250, ""max_leaf_nodes"": 31}",True,5.0
hist_gradient_boosting_cfg3,train,17145,1555,0.6426262007470759,0.9969109557821095,0.9681485054125263,0.8224852071005917,0.9832797427652733,0.8957234915055653,15260,330,26,1529,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.02, ""max_iter"": 350, ""max_leaf_nodes"": 31}",True,6.772
hist_gradient_boosting_cfg3,validation,6029,834,0.6426262007470759,0.922771619085867,0.710116899426237,0.6893081761006289,0.657074340527578,0.67280540208717,4948,247,286,548,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.02, ""max_iter"": 350, ""max_leaf_nodes"": 31}",True,6.772
hist_gradient_boosting_cfg3,test,5734,575,0.6426262007470759,0.9398373463006818,0.7362753298466991,0.7259786476868327,0.7095652173913043,0.7176781002638521,5005,154,167,408,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.02, ""max_iter"": 350, ""max_leaf_nodes"": 31}",True,6.772
hist_gradient_boosting_cfg4,train,17145,1555,0.13060003930484151,0.9999998762501314,0.9999987593176964,0.7348771266540642,1.0,0.8471806047398529,15029,561,0,1555,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.04, ""max_iter"": 250, ""max_leaf_nodes"": 63}",True,8.902
hist_gradient_boosting_cfg4,validation,6029,834,0.13060003930484151,0.9212217521459249,0.7102132134335197,0.5937211449676824,0.7709832134292566,0.6708398539384455,4755,440,191,643,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.04, ""max_iter"": 250, ""max_leaf_nodes"": 63}",True,8.902
hist_gradient_boosting_cfg4,test,5734,575,0.13060003930484151,0.9409150745425892,0.7475900706964291,0.6053333333333333,0.7895652173913044,0.6852830188679244,4863,296,121,454,failure_pressure_conservative_v2_next_4obs,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.04, ""max_iter"": 250, ""max_leaf_nodes"": 63}",True,8.902
