target,target_family,model,selected_calibrator,feature,feature_clean,base_feature,feature_group,reason_code,native_importance,coefficient_sign_if_linear,native_importance_share
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__equity_assets,equity_assets,equity_assets,financial_ratio,balance_sheet_leverage_liquidity,0.06685374347231231,,0.06685374347231231
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__leverage_assets,leverage_assets,leverage_assets,financial_ratio,balance_sheet_leverage_liquidity,0.063733108735244,,0.063733108735244
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__roa,roa,roa,financial_ratio,profitability_and_efficiency,0.053083810271857254,,0.053083810271857254
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__roa_lag1,roa_lag1,roa_lag1,firm_trend,firm_momentum_or_deterioration,0.05017481909179398,,0.05017481909179398
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__leverage_assets_lag1,leverage_assets_lag1,leverage_assets_lag1,firm_trend,firm_momentum_or_deterioration,0.04970892586036661,,0.04970892586036661
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__net_margin,net_margin,net_margin,financial_ratio,profitability_and_efficiency,0.045197056300969735,,0.045197056300969735
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__net_margin_lag1,net_margin_lag1,net_margin_lag1,firm_trend,firm_momentum_or_deterioration,0.038002256002743165,,0.038002256002743165
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__net_income,net_income,net_income,accounting_fundamental,earnings_and_scale,0.03458753472654499,,0.03458753472654499
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__total_equity,total_equity,total_equity,accounting_fundamental,asset_base_liquidity_and_investment,0.031130460716726278,,0.031130460716726278
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__operating_margin,operating_margin,operating_margin,financial_ratio,profitability_and_efficiency,0.030229024200532733,,0.030229024200532733
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__operating_margin_lag1,operating_margin_lag1,operating_margin_lag1,firm_trend,firm_momentum_or_deterioration,0.025437619324353167,,0.025437619324353167
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__operating_income,operating_income,operating_income,accounting_fundamental,earnings_and_scale,0.020358810098183213,,0.020358810098183213
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Financial Services,Sector: Financial Services,Sector,industry_sector,sector_positioning,0.018776370371495064,,0.018776370371495064
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__total_liabilities,total_liabilities,total_liabilities,accounting_fundamental,balance_sheet_obligations,0.01738346404586453,,0.01738346404586453
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__total_assets,total_assets,total_assets,accounting_fundamental,asset_base_liquidity_and_investment,0.016770931040733794,,0.016770931040733794
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,accounting_fundamental,accounting_fundamentals,0.01631994092289132,,0.01631994092289132
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__total_revenue,total_revenue,total_revenue,accounting_fundamental,earnings_and_scale,0.012338586065568717,,0.012338586065568717
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cfo_assets,cfo_assets,cfo_assets,financial_quality_cashflow,cash_flow_quality,0.011070126958741114,,0.011070126958741114
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__receivables_assets,receivables_assets,receivables_assets,financial_ratio,profitability_and_efficiency,0.010880151397841965,,0.010880151397841965
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__current_liabilities,current_liabilities,current_liabilities,accounting_fundamental,balance_sheet_obligations,0.010193587526320687,,0.010193587526320687
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__long_term_debt,long_term_debt,long_term_debt,accounting_fundamental,balance_sheet_obligations,0.010155590356493984,,0.010155590356493984
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__current_assets,current_assets,current_assets,accounting_fundamental,asset_base_liquidity_and_investment,0.010146080596853763,,0.010146080596853763
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cash_equivalents,cash_equivalents,cash_equivalents,accounting_fundamental,asset_base_liquidity_and_investment,0.009846073621920422,,0.009846073621920422
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cash_flow_operating,cash_flow_operating,cash_flow_operating,accounting_fundamental,asset_base_liquidity_and_investment,0.00908352399384184,,0.00908352399384184
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cash_assets,cash_assets,cash_assets,financial_ratio,balance_sheet_leverage_liquidity,0.008905979181074233,,0.008905979181074233
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__working_capital_assets,working_capital_assets,working_capital_assets,financial_quality_cashflow,cash_flow_quality,0.007875871724269259,,0.007875871724269259
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__current_ratio,current_ratio,current_ratio,financial_ratio,balance_sheet_leverage_liquidity,0.007861114879968012,,0.007861114879968012
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cash_assets_lag1,cash_assets_lag1,cash_assets_lag1,firm_trend,firm_momentum_or_deterioration,0.007856289065737874,,0.007856289065737874
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__capex,capex,capex,accounting_fundamental,asset_base_liquidity_and_investment,0.0077248268506435736,,0.0077248268506435736
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cfo_margin,cfo_margin,cfo_margin,financial_quality_cashflow,cash_flow_quality,0.007692903180113071,,0.007692903180113071
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__current_ratio_lag1,current_ratio_lag1,current_ratio_lag1,firm_trend,firm_momentum_or_deterioration,0.007664566706762631,,0.007664566706762631
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__inventory_assets,inventory_assets,inventory_assets,financial_ratio,profitability_and_efficiency,0.007599404751176716,,0.007599404751176716
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__total_assets_growth_4obs,total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0074140579589977145,,0.0074140579589977145
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__debt_to_cfo,debt_to_cfo,debt_to_cfo,financial_quality_cashflow,cash_flow_quality,0.006981447009763068,,0.006981447009763068
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__capex_intensity_assets,capex_intensity_assets,capex_intensity_assets,financial_quality_cashflow,cash_flow_quality,0.006908737569458247,,0.006908737569458247
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__capex_intensity_revenue,capex_intensity_revenue,capex_intensity_revenue,financial_quality_cashflow,cash_flow_quality,0.006877809186901818,,0.006877809186901818
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cash_to_current_liabilities,cash_to_current_liabilities,cash_to_current_liabilities,financial_quality_cashflow,cash_flow_quality,0.005716844570840009,,0.005716844570840009
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__gross_margin,gross_margin,gross_margin,financial_ratio,profitability_and_efficiency,0.005703008252450857,,0.005703008252450857
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__accruals_assets,accruals_assets,accruals_assets,financial_quality_cashflow,cash_flow_quality,0.005570288986865777,,0.005570288986865777
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__gross_margin_lag1,gross_margin_lag1,gross_margin_lag1,firm_trend,firm_momentum_or_deterioration,0.005568951761890535,,0.005568951761890535
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__roa_change_4obs,roa_change_4obs,roa_change_4obs,firm_trend,firm_momentum_or_deterioration,0.005300368117038587,,0.005300368117038587
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__short_term_debt,short_term_debt,short_term_debt,accounting_fundamental,balance_sheet_obligations,0.005159215638624357,,0.005159215638624357
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__total_revenue_growth_4obs,total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.005119320934944694,,0.005119320934944694
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__leverage_assets_change_4obs,leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,firm_momentum_or_deterioration,0.005112575645621619,,0.005112575645621619
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__net_margin_change_4obs,net_margin_change_4obs,net_margin_change_4obs,firm_trend,firm_momentum_or_deterioration,0.005064479491321762,,0.005064479491321762
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__gross_profit,gross_profit,gross_profit,accounting_fundamental,earnings_and_scale,0.00501046697036227,,0.00501046697036227
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Technology,Sector: Technology,Sector,industry_sector,sector_positioning,0.004897727955587238,,0.004897727955587238
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.004890060808354502,,0.004890060808354502
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cash_assets_change_4obs,cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,firm_momentum_or_deterioration,0.004126493572121948,,0.004126493572121948
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__current_assets_growth_4obs,current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0038068680632346768,,0.0038068680632346768
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__DCOILWTICO,DCOILWTICO,DCOILWTICO,macro_conditions,macro_price_policy_conditions,0.0037476963850978247,,0.0037476963850978247
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__VIXCLS,VIXCLS,VIXCLS,macro_conditions,macro_price_policy_conditions,0.0037032949440698967,,0.0037032949440698967
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__DTWEXBGS,DTWEXBGS,DTWEXBGS,macro_conditions,macro_price_policy_conditions,0.003673312927924804,,0.003673312927924804
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.00363277654618305,,0.00363277654618305
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__current_ratio_change_4obs,current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,firm_momentum_or_deterioration,0.0036020890310306925,,0.0036020890310306925
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro_conditions,macro_price_policy_conditions,0.0035380094220602352,,0.0035380094220602352
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_receivables_assets,Missing value: receivables_assets,receivables_assets,missingness_indicator,data_availability_signal,0.0035048735885339966,,0.0035048735885339966
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__operating_margin_change_4obs,operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,firm_momentum_or_deterioration,0.0034879838705065926,,0.0034879838705065926
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__BAMLH0A0HYM2,BAMLH0A0HYM2,BAMLH0A0HYM2,macro_conditions,credit_and_financial_conditions,0.0034586406897288086,,0.0034586406897288086
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__T10Y3M,T10Y3M,T10Y3M,macro_conditions,credit_and_financial_conditions,0.0034367403816338874,,0.0034367403816338874
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__T10Y2Y,T10Y2Y,T10Y2Y,macro_conditions,credit_and_financial_conditions,0.0034172018224467946,,0.0034172018224467946
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__NFCI,NFCI,NFCI,macro_conditions,credit_and_financial_conditions,0.003413159134588086,,0.003413159134588086
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro_conditions,macro_price_policy_conditions,0.0033960647139009603,,0.0033960647139009603
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__BUSLOANS,BUSLOANS,BUSLOANS,macro_conditions,credit_and_financial_conditions,0.003319875679862584,,0.003319875679862584
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0033056194915680923,,0.0033056194915680923
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__USEPUINDXD,USEPUINDXD,USEPUINDXD,macro_conditions,macro_price_policy_conditions,0.0032312923015812944,,0.0032312923015812944
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__PAYEMS,PAYEMS,PAYEMS,macro_conditions,real_activity_conditions,0.003230175784571917,,0.003230175784571917
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__HOUST,HOUST,HOUST,macro_conditions,real_activity_conditions,0.0031727620752181667,,0.0031727620752181667
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__r_and_d_intensity,r_and_d_intensity,r_and_d_intensity,financial_ratio,profitability_and_efficiency,0.003117171122082,,0.003117171122082
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__INDPRO,INDPRO,INDPRO,macro_conditions,real_activity_conditions,0.0031137768674670122,,0.0031137768674670122
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__M2SL_yoy_pct,M2SL_yoy_pct,M2SL_yoy_pct,macro_conditions,macro_price_policy_conditions,0.0030980339047208885,,0.0030980339047208885
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__RSAFS,RSAFS,RSAFS,macro_conditions,real_activity_conditions,0.0030849714265733957,,0.0030849714265733957
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__M2SL,M2SL,M2SL,macro_conditions,macro_price_policy_conditions,0.003057658164417382,,0.003057658164417382
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__CPIAUCSL,CPIAUCSL,CPIAUCSL,macro_conditions,macro_price_policy_conditions,0.0030137777548904336,,0.0030137777548904336
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__CPIAUCSL_yoy_pct,CPIAUCSL_yoy_pct,CPIAUCSL_yoy_pct,macro_conditions,macro_price_policy_conditions,0.002923715503833337,,0.002923715503833337
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__BUSLOANS_yoy_pct,BUSLOANS_yoy_pct,BUSLOANS_yoy_pct,macro_conditions,credit_and_financial_conditions,0.0028678220848911517,,0.0028678220848911517
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_inventory_assets,Missing value: inventory_assets,inventory_assets,missingness_indicator,data_availability_signal,0.0028439564886429676,,0.0028439564886429676
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__HOUST_yoy_pct,HOUST_yoy_pct,HOUST_yoy_pct,macro_conditions,real_activity_conditions,0.002830134573199688,,0.002830134573199688
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__PAYEMS_yoy_pct,PAYEMS_yoy_pct,PAYEMS_yoy_pct,macro_conditions,real_activity_conditions,0.0028169667713101062,,0.0028169667713101062
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__INDPRO_yoy_pct,INDPRO_yoy_pct,INDPRO_yoy_pct,macro_conditions,real_activity_conditions,0.00279041859105618,,0.00279041859105618
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__RSAFS_yoy_pct,RSAFS_yoy_pct,RSAFS_yoy_pct,macro_conditions,real_activity_conditions,0.002773847117183457,,0.002773847117183457
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__PPIACO,PPIACO,PPIACO,macro_conditions,macro_price_policy_conditions,0.002770792396021624,,0.002770792396021624
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__PPIACO_yoy_pct,PPIACO_yoy_pct,PPIACO_yoy_pct,macro_conditions,macro_price_policy_conditions,0.0027240620135621394,,0.0027240620135621394
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__UNRATE,UNRATE,UNRATE,macro_conditions,real_activity_conditions,0.0026929314694747134,,0.0026929314694747134
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__GS10,GS10,GS10,macro_conditions,macro_price_policy_conditions,0.002498456961632414,,0.002498456961632414
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__FEDFUNDS,FEDFUNDS,FEDFUNDS,macro_conditions,macro_price_policy_conditions,0.0024393546795432194,,0.0024393546795432194
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__GDPC1,GDPC1,GDPC1,macro_conditions,real_activity_conditions,0.0023275231071109245,,0.0023275231071109245
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Industrials,Sector: Industrials,Sector,industry_sector,sector_positioning,0.0022937585917926274,,0.0022937585917926274
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__DRTSCILM,DRTSCILM,DRTSCILM,macro_conditions,credit_and_financial_conditions,0.0021976292517848946,,0.0021976292517848946
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Real Estate,Sector: Real Estate,Sector,industry_sector,sector_positioning,0.001754897675057093,,0.001754897675057093
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_capex_intensity_revenue,Missing value: capex_intensity_revenue,capex_intensity_revenue,missingness_indicator,data_availability_signal,0.0016269189778056149,,0.0016269189778056149
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_net_margin,Missing value: net_margin,net_margin,missingness_indicator,data_availability_signal,0.0015167139530919747,,0.0015167139530919747
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_operating_margin_lag1,Missing value: operating_margin_lag1,operating_margin_lag1,missingness_indicator,data_availability_signal,0.001484603282846645,,0.001484603282846645
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_operating_income,Missing value: operating_income,operating_income,missingness_indicator,data_availability_signal,0.0014197979600416534,,0.0014197979600416534
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__gross_margin_change_4obs,gross_margin_change_4obs,gross_margin_change_4obs,firm_trend,firm_momentum_or_deterioration,0.0014139155531222407,,0.0014139155531222407
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_capex_intensity_assets,Missing value: capex_intensity_assets,capex_intensity_assets,missingness_indicator,data_availability_signal,0.0014046674655751668,,0.0014046674655751668
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_capex,Missing value: capex,capex,missingness_indicator,data_availability_signal,0.001384653203803687,,0.001384653203803687
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_total_revenue,Missing value: total_revenue,total_revenue,missingness_indicator,data_availability_signal,0.0013127108229780617,,0.0013127108229780617
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__policy_uncertainty_score,policy_uncertainty_score,policy_uncertainty_score,market_health_v2,market_stress_regime,0.0012651311539371526,,0.0012651311539371526
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_long_term_debt,Missing value: long_term_debt,long_term_debt,missingness_indicator,data_availability_signal,0.0011886730183198375,,0.0011886730183198375
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_net_margin_lag1,Missing value: net_margin_lag1,net_margin_lag1,missingness_indicator,data_availability_signal,0.001182490423190939,,0.001182490423190939
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_r_and_d_intensity,Missing value: r_and_d_intensity,r_and_d_intensity,missingness_indicator,data_availability_signal,0.0011595778895046474,,0.0011595778895046474
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_total_revenue_growth_4obs,Missing value: total_revenue_growth_4obs,total_revenue_growth_4obs,missingness_indicator,data_availability_signal,0.0011490852914614264,,0.0011490852914614264
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_gross_profit,Missing value: gross_profit,gross_profit,missingness_indicator,data_availability_signal,0.0011302678481267643,,0.0011302678481267643
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_current_assets,Missing value: current_assets,current_assets,missingness_indicator,data_availability_signal,0.001106244131891646,,0.001106244131891646
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_short_term_debt,Missing value: short_term_debt,short_term_debt,missingness_indicator,data_availability_signal,0.0011055086208798179,,0.0011055086208798179
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_debt_to_cfo,Missing value: debt_to_cfo,debt_to_cfo,missingness_indicator,data_availability_signal,0.0010675910229434931,,0.0010675910229434931
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_gross_margin,Missing value: gross_margin,gross_margin,missingness_indicator,data_availability_signal,0.001044224913785545,,0.001044224913785545
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Consumer Defensive,Sector: Consumer Defensive,Sector,industry_sector,sector_positioning,0.0010190719057225528,,0.0010190719057225528
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_net_margin_change_4obs,Missing value: net_margin_change_4obs,net_margin_change_4obs,missingness_indicator,data_availability_signal,0.001010833603127411,,0.001010833603127411
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_operating_margin,Missing value: operating_margin,operating_margin,missingness_indicator,data_availability_signal,0.000986712337739592,,0.000986712337739592
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_assets,Missing value: cash_assets,cash_assets,missingness_indicator,data_availability_signal,0.0009494793980982358,,0.0009494793980982358
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cfo_assets,Missing value: cfo_assets,cfo_assets,missingness_indicator,data_availability_signal,0.0009427176894300611,,0.0009427176894300611
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_working_capital_assets,Missing value: working_capital_assets,working_capital_assets,missingness_indicator,data_availability_signal,0.0009089252682416315,,0.0009089252682416315
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__prediction_quarter,prediction_quarter,prediction_quarter,accounting_fundamental,accounting_fundamentals,0.0009021096699059554,,0.0009021096699059554
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__market_stress_score_v2,market_stress_score_v2,market_stress_score_v2,market_health_v2,market_stress_regime,0.0008774998805163428,,0.0008774998805163428
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cfo_margin,Missing value: cfo_margin,cfo_margin,missingness_indicator,data_availability_signal,0.0008651676429835709,,0.0008651676429835709
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_current_ratio,Missing value: current_ratio,current_ratio,missingness_indicator,data_availability_signal,0.0008472602268565598,,0.0008472602268565598
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Consumer Cyclical,Sector: Consumer Cyclical,Sector,industry_sector,sector_positioning,0.0008345478232916345,,0.0008345478232916345
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_equivalents_growth_4obs,Missing value: cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,missingness_indicator,data_availability_signal,0.0008293083712434565,,0.0008293083712434565
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_operating_margin_change_4obs,Missing value: operating_margin_change_4obs,operating_margin_change_4obs,missingness_indicator,data_availability_signal,0.0008157365064773823,,0.0008157365064773823
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_severity_sum,global_event_severity_sum,global_event_severity_sum,global_event_context,global_event_exposure,0.0008074304577753575,,0.0008074304577753575
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_to_current_liabilities,Missing value: cash_to_current_liabilities,cash_to_current_liabilities,missingness_indicator,data_availability_signal,0.0007994559143485495,,0.0007994559143485495
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Energy,Sector: Energy,Sector,industry_sector,sector_positioning,0.0007964066511375124,,0.0007964066511375124
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__market_health_score_v2,market_health_score_v2,market_health_score_v2,market_health_v2,market_stress_regime,0.0007726833469030299,,0.0007726833469030299
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_assets_lag1,Missing value: cash_assets_lag1,cash_assets_lag1,missingness_indicator,data_availability_signal,0.0007593210141794068,,0.0007593210141794068
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_gross_margin_lag1,Missing value: gross_margin_lag1,gross_margin_lag1,missingness_indicator,data_availability_signal,0.0007579747546235933,,0.0007579747546235933
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_accruals_assets,Missing value: accruals_assets,accruals_assets,missingness_indicator,data_availability_signal,0.0007307718055814801,,0.0007307718055814801
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_equivalents,Missing value: cash_equivalents,cash_equivalents,missingness_indicator,data_availability_signal,0.0007091180700537036,,0.0007091180700537036
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Communication Services,Sector: Communication Services,Sector,industry_sector,sector_positioning,0.0006751563592895016,,0.0006751563592895016
