target,target_family,model,feature,feature_clean,base_feature,feature_group,reason_code,permutation_importance_mean_pr_auc_drop,permutation_importance_std,scoring,split,sample_rows,interpretation_note
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,equity_assets,equity_assets,equity_assets,financial_ratio,balance_sheet_leverage_liquidity,0.027558255385491413,0.003299219469937887,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,Sector,Sector,Sector,industry_sector,sector_positioning,0.021971254672274853,0.0021687906729209987,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,leverage_assets,leverage_assets,leverage_assets,financial_ratio,balance_sheet_leverage_liquidity,0.017673863603638075,0.003907721932144648,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,leverage_assets_lag1,leverage_assets_lag1,leverage_assets_lag1,firm_trend,firm_momentum_or_deterioration,0.01363714597755441,0.0030163468509031327,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,roa_lag1,roa_lag1,roa_lag1,firm_trend,firm_momentum_or_deterioration,0.012782596914409305,0.0023600386853993745,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,roa,roa,roa,financial_ratio,profitability_and_efficiency,0.01182562859526708,0.0018888065905693025,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,net_margin,net_margin,net_margin,financial_ratio,profitability_and_efficiency,0.010244208377707764,0.0023830543103805567,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,operating_margin,operating_margin,operating_margin,financial_ratio,profitability_and_efficiency,0.009263001785612946,0.0010474676247939957,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,net_margin_lag1,net_margin_lag1,net_margin_lag1,firm_trend,firm_momentum_or_deterioration,0.008289503555258792,0.0020260432333003412,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,operating_margin_lag1,operating_margin_lag1,operating_margin_lag1,firm_trend,firm_momentum_or_deterioration,0.005833389901543784,0.0008156816826762405,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,total_equity,total_equity,total_equity,accounting_fundamental,asset_base_liquidity_and_investment,0.005544298156182026,0.00196587071805642,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,operating_income,operating_income,operating_income,accounting_fundamental,earnings_and_scale,0.003938207424873741,0.001360016747313337,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,accounting_fundamental,accounting_fundamentals,0.003911463505870394,0.000762291705129183,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,net_income,net_income,net_income,accounting_fundamental,earnings_and_scale,0.003266068305983283,0.001128971601952886,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,long_term_debt,long_term_debt,long_term_debt,accounting_fundamental,balance_sheet_obligations,0.0026887620435040336,0.00051034904332309,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,inventory_assets,inventory_assets,inventory_assets,financial_ratio,profitability_and_efficiency,0.0025991792478260666,0.00024036612996277678,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,current_ratio,current_ratio,current_ratio,financial_ratio,balance_sheet_leverage_liquidity,0.0025156781940874453,0.0002856643046660426,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,current_ratio_lag1,current_ratio_lag1,current_ratio_lag1,firm_trend,firm_momentum_or_deterioration,0.0019358716172444667,0.00016750416583233985,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,current_liabilities,current_liabilities,current_liabilities,accounting_fundamental,balance_sheet_obligations,0.0016762968759076458,0.0003481057968022136,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,cash_to_current_liabilities,cash_to_current_liabilities,cash_to_current_liabilities,financial_quality_cashflow,cash_flow_quality,0.00162289715449484,0.0003468009375412415,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,total_liabilities,total_liabilities,total_liabilities,accounting_fundamental,balance_sheet_obligations,0.0014823319565242742,0.00030211851682423926,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,working_capital_assets,working_capital_assets,working_capital_assets,financial_quality_cashflow,cash_flow_quality,0.00143457718377622,0.00027783532650297053,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,total_revenue_growth_4obs,total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0013488791741398832,0.00042514558420507053,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,debt_to_cfo,debt_to_cfo,debt_to_cfo,financial_quality_cashflow,cash_flow_quality,0.0012917611169522836,0.0003388374914923584,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,receivables_assets,receivables_assets,receivables_assets,financial_ratio,profitability_and_efficiency,0.001250345021963062,0.0003288309654724908,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,gross_margin,gross_margin,gross_margin,financial_ratio,profitability_and_efficiency,0.0011809531777321025,0.0007829383007227547,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,cash_assets,cash_assets,cash_assets,financial_ratio,balance_sheet_leverage_liquidity,0.0011178812491319467,0.0002742856355495673,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,total_revenue,total_revenue,total_revenue,accounting_fundamental,earnings_and_scale,0.0010519346200215107,0.0003716774712707176,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,cfo_margin,cfo_margin,cfo_margin,financial_quality_cashflow,cash_flow_quality,0.0010040146042495702,0.0003693446318437401,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,capex_intensity_revenue,capex_intensity_revenue,capex_intensity_revenue,financial_quality_cashflow,cash_flow_quality,0.0008993274806026408,0.0003953750116296689,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,r_and_d_intensity,r_and_d_intensity,r_and_d_intensity,financial_ratio,profitability_and_efficiency,0.0008739271851524677,0.00036630993786167037,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,gross_profit,gross_profit,gross_profit,accounting_fundamental,earnings_and_scale,0.0007719260038741016,0.00032401241838797963,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,short_term_debt,short_term_debt,short_term_debt,accounting_fundamental,balance_sheet_obligations,0.0007623252864799923,0.00014609849824665883,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,PAYEMS_yoy_pct,PAYEMS_yoy_pct,PAYEMS_yoy_pct,macro_conditions,real_activity_conditions,0.0006049297637159556,8.552373138556646e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,current_liabilities_growth_4obs,current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0006040811306540439,8.146617635236062e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,cash_assets_lag1,cash_assets_lag1,cash_assets_lag1,firm_trend,firm_momentum_or_deterioration,0.0005837237382534833,0.0004562769562226602,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,total_assets_growth_4obs,total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0005815987673169376,0.00031683574759786394,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,total_liabilities_growth_4obs,total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0005551642050377837,0.00016156356146032605,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0005253886786592332,0.00010685927345584677,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,gross_margin_lag1,gross_margin_lag1,gross_margin_lag1,firm_trend,firm_momentum_or_deterioration,0.0004426412104021393,0.00044118145130143976,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,net_margin_change_4obs,net_margin_change_4obs,net_margin_change_4obs,firm_trend,firm_momentum_or_deterioration,0.0004261752207369796,0.0005167272615843237,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,operating_margin_change_4obs,operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,firm_momentum_or_deterioration,0.000401805582381809,0.00033892846158584166,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,current_assets_growth_4obs,current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0003994476336969255,0.00025391520408378455,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,leverage_assets_change_4obs,leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,firm_momentum_or_deterioration,0.00037961281125045156,0.00024185538214546568,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,USEPUINDXD,USEPUINDXD,USEPUINDXD,macro_conditions,macro_price_policy_conditions,0.00026237461680647114,4.4069774260354196e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,cfo_assets,cfo_assets,cfo_assets,financial_quality_cashflow,cash_flow_quality,0.0002615218200326064,0.0005967596965252179,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,VIXCLS,VIXCLS,VIXCLS,macro_conditions,macro_price_policy_conditions,0.00025968634946074156,0.00024630008022650586,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,accruals_assets,accruals_assets,accruals_assets,financial_quality_cashflow,cash_flow_quality,0.00025446261215658075,0.00035972809035569577,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,current_ratio_change_4obs,current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,firm_momentum_or_deterioration,0.0002334983396436785,0.00021232169151387073,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,capex,capex,capex,accounting_fundamental,asset_base_liquidity_and_investment,0.00019733030357704795,0.0004025202986032128,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,cash_assets_change_4obs,cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,firm_momentum_or_deterioration,0.00018021292164802639,0.00027411122475224796,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,T10Y2Y,T10Y2Y,T10Y2Y,macro_conditions,credit_and_financial_conditions,0.00014805380190927587,0.00023403577554856857,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,PPIACO_yoy_pct,PPIACO_yoy_pct,PPIACO_yoy_pct,macro_conditions,macro_price_policy_conditions,0.00014791295963203498,0.0001247088846051484,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,BAMLH0A0HYM2,BAMLH0A0HYM2,BAMLH0A0HYM2,macro_conditions,credit_and_financial_conditions,0.00014046263036886496,0.000124252737482195,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro_conditions,macro_price_policy_conditions,0.00010434525371765258,7.57473872189858e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,capex_intensity_assets,capex_intensity_assets,capex_intensity_assets,financial_quality_cashflow,cash_flow_quality,0.00010190622781336423,0.00036823500435812027,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,real_activity_pressure_score,real_activity_pressure_score,real_activity_pressure_score,market_health_v2,market_stress_regime,9.12981422809267e-05,5.2135692959158244e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,CPIAUCSL_yoy_pct,CPIAUCSL_yoy_pct,CPIAUCSL_yoy_pct,macro_conditions,macro_price_policy_conditions,7.298752351898585e-05,0.00013133638223037234,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,stress_elevated_v2,stress_elevated_v2,stress_elevated_v2,market_health_v2,market_stress_regime,6.630292778904145e-05,5.441942172247249e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,DRTSCILM,DRTSCILM,DRTSCILM,macro_conditions,credit_and_financial_conditions,6.46839176925873e-05,4.7815043731469674e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,oil_shock_regime,oil_shock_regime,oil_shock_regime,accounting_fundamental,accounting_fundamentals,4.93342841171307e-05,4.962467030924099e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,market_stress_score_v2,market_stress_score_v2,market_stress_score_v2,market_health_v2,market_stress_regime,4.29032430739662e-05,3.93027353546693e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,prediction_quarter,prediction_quarter,prediction_quarter,accounting_fundamental,accounting_fundamentals,2.8094585122451222e-05,5.718396193752088e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,policy_uncertainty_score,policy_uncertainty_score,policy_uncertainty_score,market_health_v2,market_stress_regime,2.768398808183914e-05,0.00014513026362010333,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,credit_stress_score,credit_stress_score,credit_stress_score,market_health_v2,market_stress_regime,1.5833854636482236e-05,2.2856108311571273e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,UNRATE,UNRATE,UNRATE,macro_conditions,real_activity_conditions,1.1931340324577989e-05,5.4345057511043835e-05,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_commodity_oil_severity,global_event_commodity_oil_severity,global_event_commodity_oil_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_natural_disaster_severity,global_event_natural_disaster_severity,global_event_natural_disaster_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_financial_market_count,global_event_financial_market_count,global_event_financial_market_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_financial_market_severity,global_event_financial_market_severity,global_event_financial_market_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_commodity_oil_count,global_event_commodity_oil_count,global_event_commodity_oil_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_geopolitical_war_count,global_event_geopolitical_war_count,global_event_geopolitical_war_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_geopolitical_war_severity,global_event_geopolitical_war_severity,global_event_geopolitical_war_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_monetary_inflation_count,global_event_monetary_inflation_count,global_event_monetary_inflation_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_monetary_inflation_severity,global_event_monetary_inflation_severity,global_event_monetary_inflation_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_natural_disaster_count,global_event_natural_disaster_count,global_event_natural_disaster_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_financial_crisis_severity,global_event_financial_crisis_severity,global_event_financial_crisis_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_pandemic_severity,global_event_pandemic_severity,global_event_pandemic_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_pandemic_count,global_event_pandemic_count,global_event_pandemic_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_banking_stress_count,global_event_banking_stress_count,global_event_banking_stress_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_political_policy_count,global_event_political_policy_count,global_event_political_policy_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_political_policy_severity,global_event_political_policy_severity,global_event_political_policy_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_sovereign_debt_count,global_event_sovereign_debt_count,global_event_sovereign_debt_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_sovereign_debt_severity,global_event_sovereign_debt_severity,global_event_sovereign_debt_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_supply_chain_count,global_event_supply_chain_count,global_event_supply_chain_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_supply_chain_severity,global_event_supply_chain_severity,global_event_supply_chain_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_trade_policy_count,global_event_trade_policy_count,global_event_trade_policy_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_trade_policy_severity,global_event_trade_policy_severity,global_event_trade_policy_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,GDPC1,GDPC1,GDPC1,macro_conditions,real_activity_conditions,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_banking_stress_severity,global_event_banking_stress_severity,global_event_banking_stress_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,global_event_financial_crisis_count,global_event_financial_crisis_count,global_event_financial_crisis_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,yield_curve_inversion_regime,yield_curve_inversion_regime,yield_curve_inversion_regime,accounting_fundamental,accounting_fundamentals,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,high_rate_regime,high_rate_regime,high_rate_regime,accounting_fundamental,accounting_fundamentals,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,PPIACO,PPIACO,PPIACO,macro_conditions,macro_price_policy_conditions,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,BUSLOANS,BUSLOANS,BUSLOANS,macro_conditions,credit_and_financial_conditions,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,M2SL,M2SL,M2SL,macro_conditions,macro_price_policy_conditions,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,demand_slowdown_regime,demand_slowdown_regime,demand_slowdown_regime,accounting_fundamental,accounting_fundamentals,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,inflation_pressure_regime,inflation_pressure_regime,inflation_pressure_regime,accounting_fundamental,accounting_fundamentals,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,RSAFS,RSAFS,RSAFS,macro_conditions,real_activity_conditions,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,CPIAUCSL,CPIAUCSL,CPIAUCSL,macro_conditions,macro_price_policy_conditions,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,tight_financial_conditions,tight_financial_conditions,tight_financial_conditions,accounting_fundamental,accounting_fundamentals,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
industry_relative_resilience_next_4obs,validated_secondary_production,random_forest,PAYEMS,PAYEMS,PAYEMS,macro_conditions,real_activity_conditions,0.0,0.0,average_precision,test,4000,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
