model,split,rows,positives,threshold,roc_auc,pr_auc,precision,recall,f1,tn,fp,fn,tp,target,model_family,seed,params_json,sample_weighted,fit_seconds
gradient_boosting_cfg3_seed777,validation,6045,53,0.06563835659783089,0.8971994105348011,0.07277504549215566,0.09274193548387097,0.4339622641509434,0.15282392026578073,5767,225,30,23,distress_next_4q,gradient_boosting,777,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.462
gradient_boosting_cfg3_seed777,test,5872,96,0.06563835659783089,0.8237805141966759,0.12694126917158777,0.13636363636363635,0.46875,0.2112676056338028,5491,285,51,45,distress_next_4q,gradient_boosting,777,"{""learning_rate"": 0.025, ""max_depth"": 3, ""n_estimators"": 350, ""subsample"": 0.85}",True,50.462
hist_gradient_boosting_cfg1,train,17145,58,0.024514864120598893,1.0,1.0000000000000002,0.2577777777777778,1.0,0.4098939929328622,16920,167,0,58,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.0, ""learning_rate"": 0.04, ""max_iter"": 180, ""max_leaf_nodes"": 15}",True,2.019
hist_gradient_boosting_cfg1,validation,6045,53,0.024514864120598893,0.7668243192180769,0.07939850282141393,0.18181818181818182,0.18867924528301888,0.18518518518518517,5947,45,43,10,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.0, ""learning_rate"": 0.04, ""max_iter"": 180, ""max_leaf_nodes"": 15}",True,2.019
hist_gradient_boosting_cfg1,test,5872,96,0.024514864120598893,0.8199518120960295,0.11375797890287273,0.16981132075471697,0.1875,0.17821782178217824,5688,88,78,18,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.0, ""learning_rate"": 0.04, ""max_iter"": 180, ""max_leaf_nodes"": 15}",True,2.019
hist_gradient_boosting_cfg2,train,17145,58,0.02661791154385334,1.0,1.0000000000000002,0.6373626373626373,1.0,0.7785234899328859,17054,33,0,58,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.05, ""learning_rate"": 0.03, ""max_iter"": 250, ""max_leaf_nodes"": 31}",True,4.11
hist_gradient_boosting_cfg2,validation,6045,53,0.02661791154385334,0.7904863717661283,0.0775722712053686,0.30434782608695654,0.1320754716981132,0.1842105263157895,5976,16,46,7,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.05, ""learning_rate"": 0.03, ""max_iter"": 250, ""max_leaf_nodes"": 31}",True,4.11
hist_gradient_boosting_cfg2,test,5872,96,0.02661791154385334,0.7838406408702677,0.09093399603709455,0.15384615384615385,0.041666666666666664,0.06557377049180328,5754,22,92,4,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.05, ""learning_rate"": 0.03, ""max_iter"": 250, ""max_leaf_nodes"": 31}",True,4.11
hist_gradient_boosting_cfg3,train,17145,58,0.03772427252534601,1.0,1.0,0.5858585858585859,1.0,0.7388535031847133,17046,41,0,58,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.02, ""max_iter"": 350, ""max_leaf_nodes"": 31}",True,5.582
hist_gradient_boosting_cfg3,validation,6045,53,0.03772427252534601,0.7979822152807517,0.08038051585720023,0.2962962962962963,0.1509433962264151,0.2,5973,19,45,8,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.02, ""max_iter"": 350, ""max_leaf_nodes"": 31}",True,5.582
hist_gradient_boosting_cfg3,test,5872,96,0.03772427252534601,0.7787378087488458,0.08222040171262868,0.125,0.041666666666666664,0.0625,5748,28,92,4,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.02, ""max_iter"": 350, ""max_leaf_nodes"": 31}",True,5.582
hist_gradient_boosting_cfg4,train,17145,58,0.0076721579736208695,1.0,1.0000000000000002,0.5918367346938775,1.0,0.7435897435897436,17047,40,0,58,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.04, ""max_iter"": 250, ""max_leaf_nodes"": 63}",True,4.179
hist_gradient_boosting_cfg4,validation,6045,53,0.0076721579736208695,0.8451362823387157,0.08251646257170223,0.32,0.1509433962264151,0.2051282051282051,5975,17,45,8,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.04, ""max_iter"": 250, ""max_leaf_nodes"": 63}",True,4.179
hist_gradient_boosting_cfg4,test,5872,96,0.0076721579736208695,0.8053953500115422,0.1070073533494196,0.16666666666666666,0.07291666666666667,0.10144927536231885,5741,35,89,7,distress_next_4q,hist_gradient_boosting,42,"{""l2_regularization"": 0.1, ""learning_rate"": 0.04, ""max_iter"": 250, ""max_leaf_nodes"": 63}",True,4.179
