model,split,rows,positives,threshold,roc_auc,pr_auc,precision,recall,f1,tn,fp,fn,tp,target,model_family,seed,params_json,scale_pos_weight,fit_seconds
xgboost_cfg3_seed777,train,17145,58,0.08388728648424149,1.0,1.0,0.18125,1.0,0.3068783068783069,16825,262,0,58,distress_next_4q,xgboost,777,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,1.036
xgboost_cfg3_seed777,validation,6045,53,0.08388728648424149,0.8904041867143612,0.09926594846656273,0.1568627450980392,0.3018867924528302,0.2064516129032258,5906,86,37,16,distress_next_4q,xgboost,777,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,1.036
xgboost_cfg3_seed777,test,5872,96,0.08388728648424149,0.8440385503231763,0.12879317074164592,0.15492957746478872,0.34375,0.21359223300970873,5596,180,63,33,distress_next_4q,xgboost,777,"{""colsample_bytree"": 0.75, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.1, ""reg_lambda"": 4.0, ""subsample"": 0.75}",294.6034482758621,1.036
xgboost_cfg4_seed42,train,17145,58,0.017610764130949974,1.0,1.0000000000000002,0.1377672209026128,1.0,0.24217118997912315,16724,363,0,58,distress_next_4q,xgboost,42,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 350, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,0.795
xgboost_cfg4_seed42,validation,6045,53,0.017610764130949974,0.8639853137516689,0.07270563331395179,0.11724137931034483,0.32075471698113206,0.1717171717171717,5864,128,36,17,distress_next_4q,xgboost,42,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 350, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,0.795
xgboost_cfg4_seed42,test,5872,96,0.017610764130949974,0.8386065904893814,0.11798581830340879,0.12666666666666668,0.3958333333333333,0.19191919191919193,5514,262,58,38,distress_next_4q,xgboost,42,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 350, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,0.795
xgboost_cfg4_seed202,train,17145,58,0.051967326551675797,1.0,1.0,0.29,1.0,0.44961240310077516,16945,142,0,58,distress_next_4q,xgboost,202,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 350, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,0.787
xgboost_cfg4_seed202,validation,6045,53,0.051967326551675797,0.8625746278056275,0.09055046124787276,0.18333333333333332,0.20754716981132076,0.19469026548672566,5943,49,42,11,distress_next_4q,xgboost,202,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 350, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,0.787
xgboost_cfg4_seed202,test,5872,96,0.051967326551675797,0.8294721693213296,0.12137341455432686,0.16216216216216217,0.25,0.19672131147540983,5652,124,72,24,distress_next_4q,xgboost,202,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 350, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,0.787
xgboost_cfg4_seed777,train,17145,58,0.017450332641601562,1.0,1.0000000000000002,0.14180929095354522,1.0,0.24839400428265526,16736,351,0,58,distress_next_4q,xgboost,777,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 350, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,0.785
